source,source_name,path_number,depth_edges,path_symbols,path_names,relationship_chain,cash_flow_chain,confidence
CRDO,Credo Technology,1,5,CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT -> 000660.KS,Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek -> SK hynix,CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools | CAMT → 000660.KS: sells into fabs,CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ALAB pays OSAT or packaging partners | ...,medium
DIOD,Diodes Inc.,2,5,DIOD -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> NVMI,Diodes Inc. -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Nova,DIOD → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → NVMI: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
DIOD,Diodes Inc.,3,5,DIOD -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> MRVL,Diodes Inc. -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Marvell Technology,DIOD → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → MRVL: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
DIOD,Diodes Inc.,4,5,DIOD -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> 3661.TW,Diodes Inc. -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Alchip Technologies,DIOD → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → 3661.TW: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
DIOD,Diodes Inc.,5,5,DIOD -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> FORM,Diodes Inc. -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> FormFactor,DIOD → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → FORM: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
AEHR,Aehr Test Systems,1,5,AEHR -> 000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> ALAB,Aehr Test Systems -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Astera Labs,AEHR → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → ALAB: serves AI/fabless customers,fabs/IDMs pay AEHR for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | ...,medium
AEHR,Aehr Test Systems,2,5,AEHR -> 000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> CAMT,Aehr Test Systems -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Camtek,AEHR → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools,fabs/IDMs pay AEHR for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | ...,medium
AEHR,Aehr Test Systems,3,5,AEHR -> 000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> NVMI,Aehr Test Systems -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Nova,AEHR → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → NVMI: uses inspection/test tools,fabs/IDMs pay AEHR for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | ...,medium
AEHR,Aehr Test Systems,4,5,AEHR -> 000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> MRVL,Aehr Test Systems -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Marvell Technology,AEHR → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → MRVL: serves AI/fabless customers,fabs/IDMs pay AEHR for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | ...,medium
AEHR,Aehr Test Systems,5,5,AEHR -> 000660.KS -> 042700.KQ -> CRDO -> BESI.AS -> 3661.TW,Aehr Test Systems -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries -> Alchip Technologies,AEHR → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test | BESI.AS → 3661.TW: serves AI/fabless customers,fabs/IDMs pay AEHR for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | AI chip companies pay packaging/test providers | ...,medium
INTC,Intel,1,5,INTC -> NVMI -> 000660.KS -> 042700.KQ -> CRDO -> BESI.AS,Intel -> Nova -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> BE Semiconductor Industries,INTC → NVMI: buys inspection/test/metrology | NVMI → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → BESI.AS: uses packaging/test,INTC capex/opex flows to test and metrology vendors | fabs/IDMs pay NVMI for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | ...,medium
INTC,Intel,2,5,INTC -> NVMI -> 000660.KS -> 042700.KQ -> CRDO -> AMKR,Intel -> Nova -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> Amkor Technology,INTC → NVMI: buys inspection/test/metrology | NVMI → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → AMKR: uses packaging/test,INTC capex/opex flows to test and metrology vendors | fabs/IDMs pay NVMI for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | ...,medium
INTC,Intel,3,5,INTC -> NVMI -> 000660.KS -> 042700.KQ -> CRDO -> FORM,Intel -> Nova -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> FormFactor,INTC → NVMI: buys inspection/test/metrology | NVMI → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → FORM: uses test/metrology indirectly,INTC capex/opex flows to test and metrology vendors | fabs/IDMs pay NVMI for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | ...,medium
INTC,Intel,4,5,INTC -> NVMI -> 000660.KS -> 042700.KQ -> CRDO -> MU,Intel -> Nova -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> Micron Technology,INTC → NVMI: buys inspection/test/metrology | NVMI → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → MU: uses memory ecosystem,INTC capex/opex flows to test and metrology vendors | fabs/IDMs pay NVMI for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | ...,medium
INTC,Intel,5,5,INTC -> NVMI -> 000660.KS -> 042700.KQ -> CRDO -> ONTO,Intel -> Nova -> SK hynix -> Hanmi Semiconductor -> Credo Technology -> Onto Innovation,INTC → NVMI: buys inspection/test/metrology | NVMI → 000660.KS: sells into fabs | 000660.KS → 042700.KQ: uses HBM packaging equipment ecosystem | 042700.KQ → CRDO: serves AI/fabless customers | CRDO → ONTO: uses test/metrology indirectly,INTC capex/opex flows to test and metrology vendors | fabs/IDMs pay NVMI for equipment/materials/services | SK hynix/HBM ecosystem pays packaging equipment vendors | ...,medium
QRVO,Qorvo,1,5,QRVO -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT,Qorvo -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek,QRVO → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
QRVO,Qorvo,2,5,QRVO -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> NVMI,Qorvo -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Nova,QRVO → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → NVMI: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
QRVO,Qorvo,3,5,QRVO -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> MRVL,Qorvo -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Marvell Technology,QRVO → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → MRVL: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
QRVO,Qorvo,4,5,QRVO -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> 3661.TW,Qorvo -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Alchip Technologies,QRVO → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → 3661.TW: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
QRVO,Qorvo,5,5,QRVO -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> FORM,Qorvo -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> FormFactor,QRVO → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → FORM: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
SWKS,Skyworks Solutions,1,5,SWKS -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT,Skyworks Solutions -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek,SWKS → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
SWKS,Skyworks Solutions,2,5,SWKS -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> NVMI,Skyworks Solutions -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Nova,SWKS → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → NVMI: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
SWKS,Skyworks Solutions,3,5,SWKS -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> MRVL,Skyworks Solutions -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Marvell Technology,SWKS → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → MRVL: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
SWKS,Skyworks Solutions,4,5,SWKS -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> 3661.TW,Skyworks Solutions -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Alchip Technologies,SWKS → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → 3661.TW: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
SWKS,Skyworks Solutions,5,5,SWKS -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> FORM,Skyworks Solutions -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> FormFactor,SWKS → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → FORM: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
ALGM,Allegro MicroSystems,1,5,ALGM -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> CAMT,Allegro MicroSystems -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Camtek,ALGM → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → CAMT: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
ALGM,Allegro MicroSystems,2,5,ALGM -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> NVMI,Allegro MicroSystems -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Nova,ALGM → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → NVMI: uses inspection/test tools,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
ALGM,Allegro MicroSystems,3,5,ALGM -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> MRVL,Allegro MicroSystems -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Marvell Technology,ALGM → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → MRVL: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
ALGM,Allegro MicroSystems,4,5,ALGM -> CRDO -> 042700.KQ -> ALAB -> BESI.AS -> 3661.TW,Allegro MicroSystems -> Credo Technology -> Hanmi Semiconductor -> Astera Labs -> BE Semiconductor Industries -> Alchip Technologies,ALGM → CRDO: ecosystem dependency/adjacency | CRDO → 042700.KQ: uses packaging/test | 042700.KQ → ALAB: serves AI/fabless customers | ALAB → BESI.AS: uses packaging/test | BESI.AS → 3661.TW: serves AI/fabless customers,cash flow direction depends on buyer/supplier role; disclosed amounts usually aggregated | CRDO pays OSAT or packaging partners | AI chip companies pay packaging/test providers | ...,mixed
